title,url,year,month,day
Teacher's Day 2013 (Taiwan),http://www.google.com/logos/doodles/2013/teachers_day_2013_-_taiwan-5481326383726592-hp.jpg,2013,9,28
Google's 15th Birthday,http://www.google.com/logos/doodles/2013/googles-15th-birthday-2036005.3-hp.gif,2013,9,27
Maria Tănase's 100th Birthday,http://www.google.com/logos/doodles/2013/maria_tnases_100th_birthday-2149005-hp.jpg,2013,9,25
Saudi National Day 2013,http://www.google.com/logos/doodles/2013/saudi_national_day_2013-2035005-hp.jpg,2013,9,23
100th anniversary of the first non-stop flight across the Mediterranean Sea,http://www.google.com/logos/doodles/2013/100th_anniversary_of_the_first_non-stop_flight_across_the_mediterranean_sea-2078005-hp.jpg,2013,9,23
German Elections 2013,http://www.google.com/logos/doodles/2013/german_elections_2013-2034005-hp.jpg,2013,9,22
Arbor Day 2013 Brazil,http://www.google.com/logos/doodles/2013/arbor_day_2013_brazil-2033005-hp.jpg,2013,9,21
Olga Ferri's 85th Birthday (Argentina),http://www.google.com/logos/doodles/2013/olga_ferris_85th_birthday_argentina-2032005-hp.jpg,2013,9,20
Mid Autumn Festival 2013,http://www.google.com/logos/doodles/2013/mid_autumn_festival_2013-2025008.5-hp.gif,2013,9,19
Thanksgiving Day 2013 Korea,http://www.google.com/logos/doodles/2013/kr_thanksgiving_day_2013-2031005-hp.jpg,2013,9,19
Robert Storm Petersen's 131st Birthday,http://www.google.com/logos/doodles/2013/robert_storm_petersens_131st_birthday-2024006-hp.jpg,2013,9,19
Mid Autumn Festival 2013 Japan,http://www.google.com/logos/doodles/2013/mid_autumn_festival_2013_japan-5301045131476992-hp.gif,2013,9,19
Chile Independence Day 2013,http://www.google.com/logos/doodles/2013/chile_independence_day_2013-2015005-hp.jpg,2013,9,18
Léon Foucault's 194th Birthday,http://www.google.com/logos/doodles/2013/lon_foucaults_194th_birthday-2027006.2-hp.jpg,2013,9,18
Uzeyir Hacibeyov's 128th Birthday (Azerbaijan),http://www.google.com/logos/doodles/2013/uzeyir_hacibeyovs_128th_birthday_azerbaijan-2030005-hp.jpg,2013,9,18
Max Švabinský's 140th Birthday,http://www.google.com/logos/doodles/2013/max_vabinsks_140th_birthday-2029005-hp.jpg,2013,9,17
M. S. Subbulakshmi's 97th Birthday,http://www.google.com/logos/doodles/2013/m_s_subbulakshmis_97th_birthday-2025007-hp.jpg,2013,9,16
Mexico Independence Day 2013,http://www.google.com/logos/doodles/2013/mexico_independence_day_2013-2028005-hp.gif,2013,9,16
Honduras Independence Day 2013,http://www.google.com/logos/doodles/2013/honduras_independence_day_2013-2038005-hp.jpg,2013,9,15
Guatemala Independence Day 2013,http://www.google.com/logos/doodles/2013/guatemala_independence_day_2013-2037006-hp.jpg,2013,9,15
El Salvador Independence Day 2013,http://www.google.com/logos/doodles/2013/el_salvador_independence_day_2013-2035006-hp.jpg,2013,9,15
Costa Rica Independence Day 2013,http://www.google.com/logos/doodles/2013/costa_rica_independence_day_2013-2037005-hp.jpg,2013,9,15
Nicaragua Independence Day 2013,http://www.google.com/logos/doodles/2013/nicaragua_independence_day_2013-2037007.2-hp.png,2013,9,15
Karolos Koun's 105th Birthday,http://www.google.com/logos/doodles/2013/karolos_kouns_105th_birthday-2026005.4-hp.jpg,2013,9,13
Teacher's day 2013 (China),http://www.google.com/logos/doodles/2013/teachers_day_2013_-_china-2025006-hp.jpg,2013,9,10
"100th anniversary of the first aviation ""loop de loop"" by Petr Nesterov",http://www.google.com/logos/doodles/2013/100th_anniversary_of_the_first_aviation_loop_de_loop_by_petr_nesterov-2073005.2-hp.gif,2013,9,9
Australia Elections 2013,http://www.google.com/logos/doodles/2013/australia_elections_2013-2027005.3-hp.jpg,2013,9,7
Brazil Independence Day 2013,http://www.google.com/logos/doodles/2013/brazil_independence_day_2013-2025005-hp.jpg,2013,9,7
Leonidas da Silva's 100th Birthday,http://www.google.com/logos/doodles/2013/leonidas_da_silvas_100th_birthday-2024005-hp.jpg,2013,9,6
Jane Addams' 153rd Birthday,http://www.google.com/logos/doodles/2013/jane_addams_153rd_birthday-2023005.2-hp.jpg,2013,9,6
John Wisden's 187th Birthday,http://www.google.com/logos/doodles/2013/john_wisdens_187th_birthday-2022005-hp.jpg,2013,9,5
Kenzo Tange's 100th Birthday,http://www.google.com/logos/doodles/2013/kenzo_tanges_100th_birthday-2043006-hp.jpg,2013,9,4
Halloween 2013,http://www.google.com/logos/doodles/2013/halloween-2013-5105650963054592-hp.jpg,2013,10,31
Agustin Lara's 113th Birthday (latam),http://www.google.com/logos/doodles/2013/agustin-laras-113th-birthday-latam-5079606281371648-hp.jpg,2013,10,30
Republic Day Turkey 2013,http://www.google.com/logos/doodles/2013/republic-day-turkey-2013-5772779643207680-hp.jpg,2013,10,29
Edith Head's 116th Birthday,http://www.google.com/logos/doodles/2013/edith-heads-116th-birthday-5668600916475904.3-hp.jpg,2013,10,28
Austria National Day 2013,http://www.google.com/logos/doodles/2013/austria-national-day-2013-5262331370012672.3-hp.jpg,2013,10,26
216th Anniversary of the First Parachute Jump,http://www.google.com/logos/doodles/2013/216th-anniversary-of-the-first-parachute-jump-5878607637381120-hp.jpg,2013,10,22
Celia Cruz's 88th Birthday,http://www.google.com/logos/doodles/2013/celia-cruzs-88th-birthday-5720827718795264-hp.jpg,2013,10,21
Doodle 4 Google 2013 - Kenya Winner,http://www.google.com/logos/doodles/2013/doodle-4-google-2013-kenya-winner-5431877351505920-hp.jpg,2013,10,20
Vinicius de Moraes's 100th Birthday,http://www.google.com/logos/doodles/2013/vinicius-de-moraess-100th-birthday-5825281323433984-hp.jpg,2013,10,19
Azerbaijan Independence Day 2013,http://www.google.com/logos/doodles/2013/azerbaijan-independence-day-2013-5852562955698176-hp.jpg,2013,10,18
Friedrich Nietzsche's 169th Birthday,http://www.google.com/logos/doodles/2013/friedrich-nietzsches-169th-birthday-5767282085068800.2-hp.gif,2013,10,15
Katherine Mansfield's 125th Birthday,http://www.google.com/logos/doodles/2013/katherine-mansfields-125th-birthday-5872285445521408-hp.jpg,2013,10,14
Children's Day 2013 (Brazil),http://www.google.com/logos/doodles/2013/childrens-day-2013-brazil-5695057915019264-hp.jpg,2013,10,12
Leyla Gencer's 85th Birthday,http://www.google.com/logos/doodles/2013/leyla-gencers-85th-birthday-5905064635924480-hp.jpg,2013,10,10
Uganda Independence Day 2013,http://www.google.com/logos/doodles/2013/uganda-independence-day-2013-5747559595245568-hp.jpg,2013,10,9
Agnieszka Osiecka's 77th Birthday (Poland),http://www.google.com/logos/doodles/2013/agnieszka-osieckas-77th-birthday-poland-5707702298738688-hp.jpg,2013,10,9
William John Swainson's 224th Birthday,http://www.google.com/logos/doodles/2013/william-john-swainsons-224th-birthday-5655612935372800-hp.jpg,2013,10,8
German Reunification Day 2013,http://www.google.com/logos/doodles/2013/german-reunification-day-2013-5865619656278016.2-hp.jpg,2013,10,3
Childrens Day 2013 (Guatemala),http://www.google.com/logos/doodles/2013/childrens-day-2013-guatemala-5838406743490560-hp.jpg,2013,10,1
Childrens Day 2013 (El Salvador),http://www.google.com/logos/doodles/2013/childrens_day_2013_el_salvador-5733953138851840-hp.jpg,2013,10,1
123rd anniversary of Yosemite National Park,http://www.google.com/logos/doodles/2013/123rd-anniversary-of-yosemite-national-park-6124274398003200-hp.jpg,2013,10,1
China National Day 2013,http://www.google.com/logos/doodles/2013/china-national-day-2013-5681726336532480-hp.jpg,2013,10,1
Emilio Pettoruti's 121st Birthday,http://www.google.com/logos/doodles/2013/emilio-pettorutis-121st-birthday-5891733057437696-hp.jpg,2013,10,1
Nigeria Independence Day 2013,http://www.google.com/logos/doodles/2013/nigeria_independence_day_2013-5785905063264256-hp.jpg,2013,10,1
Saint Andrew's Day 2013,http://www.google.com/logos/doodles/2013/saint-andrews-day-2013-4893601985200128-hp.gif,2013,11,30
Claude Lévi-Strauss's 105th Birthday,http://www.google.com/logos/doodles/2013/claude-levi-strausss-105th-birthday-6247650554806272-hp.jpg,2013,11,28
Thanksgiving 2013,http://www.google.com/logos/doodles/2013/thanksgiving-2013-5857545117761536.3-hp.jpg,2013,11,28
EXPO 2020 in Dubai,http://www.google.com/logos/doodles/2013/expo-2020-in-dubai-4829762732163072-hp.png,2013,11,28
Ivan Nechuy-Levytsky's 175th Birthday,http://www.google.com/logos/doodles/2013/ivan-nechuy-levytskys-175th-birthday-5242093484113920-hp.jpg,2013,11,25
Teacher's Day 2013,http://www.google.com/logos/doodles/2013/teachers-day-2013-5303944771272704-hp.jpg,2013,11,24
Doctor Who's 50th Anniversary,http://www.google.com/logos/doodles/2013/doctor-whos-50th-anniversary-6317003539218432-hp.gif,2013,11,23
Lebanon Independence Day 2013,http://www.google.com/logos/doodles/2013/lebanon-independence-day-2013-5750892489867264-hp.jpg,2013,11,22
Childrens Day 2013,http://www.google.com/logos/doodles/2013/childrens-day-2013-5030673718968320-hp.jpg,2013,11,20
Selma Lagerlöf's 155th Birthday,http://www.google.com/logos/doodles/2013/selma-lagerlofs-155th-birthday-5805043437535232-hp.jpg,2013,11,20
Helena Zmatlíková's 90th Birthday,http://www.google.com/logos/doodles/2013/helena-zmatlikovas-90th-birthday-5698390809640960-hp.jpg,2013,11,19
Latvia Independence Day 2013,http://www.google.com/logos/doodles/2013/latvia-independence-day-2013-6342292306657280-hp.jpg,2013,11,18
Juan Carlos Castagnino's 105th Birthday,http://www.google.com/logos/doodles/2013/juan-carlos-castagninos-105th-birthday-5649050225344512-hp.jpg,2013,11,18
Morocco Independence Day 2013,http://www.google.com/logos/doodles/2013/morocco-independence-day-2013-5191103632375808-hp.jpg,2013,11,18
Chile Election Day 2013,http://www.google.com/logos/doodles/2013/chile-election-day-2013-5883086214529024-hp.jpg,2013,11,17
Emil Racoviță's 145th Birthday,http://www.google.com/logos/doodles/2013/emil-racovitas-145th-birthday-5859056946249728.2-hp.jpg,2013,11,15
Doodle 4 Google 2013 - India Winner,http://www.google.com/logos/doodles/2013/doodle-4-google-2013-india-winner-5636027884503040-hp.jpg,2013,11,14
Leon Štukelj's 115th Birthday,http://www.google.com/logos/doodles/2013/leon-stukeljs-115th-birthday-5846034605408256-hp.jpg,2013,11,12
Carlos Fuentes' 85th Birthday,http://www.google.com/logos/doodles/2013/carlos-fuentes-85th-birthday-5125579611308032-hp.jpg,2013,11,11
Veterans Day 2013,http://www.google.com/logos/doodles/2013/veterans-day-2013-5771317206843392-hp.jpg,2013,11,11
Poland Independence Day 2013,http://www.google.com/logos/doodles/2013/poland-independence-day-2013-5741031244955648-hp.jpg,2013,11,11
Hermann Rorschach's 129th Birthday,http://www.google.com/logos/doodles/2013/hermann-rorschachs-129th-birthday-5792708291461120.2-hp.png,2013,11,8
C.V. Raman's 125th Birthday,http://www.google.com/logos/doodles/2013/cv-ramans-125th-birthday-5688529564729344-hp.jpg,2013,11,7
Ary Barroso's 110th Birthday,http://www.google.com/logos/doodles/2013/ary-barrosos-110th-birthday-5910046797987840-hp.jpg,2013,11,7
Albert Camus's 100th Birthday,http://www.google.com/logos/doodles/2013/albert-camuss-100th-birthday-6441557590802432-hp.gif,2013,11,7
Rafael Pombo's 180th Birthday,http://www.google.com/logos/doodles/2013/rafael-pombos-180th-birthday-5754053585797120-hp.jpg,2013,11,7
Raymond Loewy's 120th Birthday,http://www.google.com/logos/doodles/2013/raymond-loewys-120th-birthday-ca-fr-us-nl-uk-ie-6388231276855296-hp.jpg,2013,11,5
Shakuntala Devi's 84th Birthday,http://www.google.com/logos/doodles/2013/shakuntala-devis-84th-birthday-5315657683959808-hp.gif,2013,11,4
Panama Independence Day 2013,http://www.google.com/logos/doodles/2013/panama-independence-day-2013-5216392399814656-hp.jpg,2013,11,3
Day of the Dead 2013,http://www.google.com/logos/doodles/2013/day-of-the-dead-2013-6205506188214272-hp.jpg,2013,11,2
New Year's Eve 2013,http://www.google.com/logos/doodles/2013/new-years-eve-2013-5666313846390784-hp.gif,2013,12,31
Daniil Kharms' 108th Birthday,http://www.google.com/logos/doodles/2013/daniil-kharms-108th-birthday-5876320567296000-hp.jpg,2013,12,30
Johannes Kepler's 442nd Birthday,http://www.google.com/logos/doodles/2013/johannes-keplers-442nd-birthday-5097900694568960.4-hp.gif,2013,12,27
Holiday Series 2013 #3,http://www.google.com/logos/doodles/2013/holiday-series-2013-3-4504416610680832-hp.jpg,2013,12,26
Salah Jahin's 83rd Birthday,http://www.google.com/logos/doodles/2013/salah-jahins-83rd-birthday-4806607422619648-hp.jpg,2013,12,25
Holiday Series 2013 #2,http://www.google.com/logos/doodles/2013/holiday-series-2013-2-5173241802915840-hp.png,2013,12,25
Holiday Series 2013 #1,http://www.google.com/logos/doodles/2013/holiday-series-2013-1-4826655121997824-hp.jpg,2013,12,24
100th Anniversary of the Crossword Puzzle,http://www.google.com/logos/doodles/2013/100th-anniversary-of-the-crossword-puzzle-5629550536949760-hp.jpg,2013,12,21
Qatar National Day 2013,http://www.google.com/logos/doodles/2013/qatar-national-day-2013-4568241032658944-hp.jpg,2013,12,18
Bahrain National Day 2013,http://www.google.com/logos/doodles/2013/bahrain-national-day-2013-6714487730077696-hp.jpg,2013,12,16
Tycho Brahe's 467th Birthday,http://www.google.com/logos/doodles/2013/tycho-brahes-467th-birthday-5588587823235072-hp.jpg,2013,12,14
Kristian Birkeland's 146th Birthday,http://www.google.com/logos/doodles/2013/kristian-birkelands-146th-birthday-6151537776656384-hp.jpg,2013,12,13
Emily Carr's 142nd Birthday,http://www.google.com/logos/doodles/2013/emily-carrs-142nd-birthday-6230921657188352-hp.jpg,2013,12,13
Antoni Tapies 90th Birthday,http://www.google.com/logos/doodles/2013/antoni-tapies-90th-birthday-4765319902003200-hp.jpg,2013,12,13
Yasujiro Ozu's 110th Birthday,http://www.google.com/logos/doodles/2013/yasujiro-ozus-110th-birthday-6221760491945984-hp.jpg,2013,12,12
Kenya Independence Day 2013,http://www.google.com/logos/doodles/2013/kenya-independence-day-2013-6594907250622464-hp.jpg,2013,12,12
Milan Rúfus' 85th Birthday,http://www.google.com/logos/doodles/2013/milan-rufus-85th-birthday-4814385608392704-hp.gif,2013,12,10
Sven Wingquist's 137th Birthday,http://www.google.com/logos/doodles/2013/sven-wingquists-137th-birthday-5469007343779840.4-hp.jpg,2013,12,10
Grace Hopper's 107th Birthday,http://www.google.com/logos/doodles/2013/grace-hoppers-107th-birthday-5447077240766464.4-hp.gif,2013,12,9
Fyodor Tutchev's 210th Birthday,http://www.google.com/logos/doodles/2013/fyodor-tutchevs-210th-birthday-4917353154347008-hp.jpg,2013,12,5
Gae Aulenti's 86th Birthday,http://www.google.com/logos/doodles/2013/gae-aulentis-86th-birthday-6268094599135232-hp.jpg,2013,12,4
Carlos Juan Finlay's 180th Birthday,http://www.google.com/logos/doodles/2013/carlos-juan-finlays-180th-birthday-5189722800390144-hp.jpg,2013,12,3
Doodle 4 Google 2013 - Japan Winner,http://www.google.com/logos/doodles/2013/doodle-4-google-2013-japan-winner-6433880336760832.2-hp.png,2013,12,2
Maria Callas' 90th Birthday,http://www.google.com/logos/doodles/2013/maria-callas-90th-birthday-6111044824989696-hp.jpg,2013,12,2
United Arab Emirates National Day 2013,http://www.google.com/logos/doodles/2013/united-arab-emirates-national-day-2013-5784489871540224-hp.jpg,2013,12,2
Carlos Merida's 122nd Birthday,http://www.google.com/logos/doodles/2013/carlos-meridas-122nd-birthday-5752672753811456-hp.jpg,2013,12,2
Chinese New Year 2014,http://www.google.com/logos/doodles/2014/chinese-new-year-2014-5796755090178048-hp.gif,2014,1,31
Lunar New Year 2014 - Korea,http://www.google.com/logos/doodles/2014/lunar-new-year-2014-korea-5267851342512128-hp.jpg,2014,1,31
Lunar New Year 2014 - Vietnam,http://www.google.com/logos/doodles/2014/lunar-new-year-2014-vietnam-4771559281524736-hp.jpg,2014,1,31
Doodle 4 Google 2013 - New Zealand winner,http://www.google.com/logos/doodles/2014/doodle-4-google-2013-new-zealand-winner-5595355081080832-hp.jpg,2014,1,27
Eugène Viollet-le-Duc's 200th Birthday,http://www.google.com/logos/doodles/2014/eugene-viollet-le-ducs-200th-birthday-6078230066888704-hp.jpg,2014,1,27
Australia Day 2014 / Doodle 4 Google 2013 winner,http://www.google.com/logos/doodles/2014/australia-day-2014-doodle-4-google-2013-winner-6247445470117888-hp.jpg,2014,1,26
India Republic Day 2014,http://www.google.com/logos/doodles/2014/india-republic-day-2014-6359705043599360.3-hp.jpg,2014,1,26
Doodle 4 Google 2014 - Slovenia Winner,http://www.google.com/logos/doodles/2014/doodle-4-google-2014-slovenia-winner-6601146630144000-hp.jpg,2014,1,23
Grandfather's Day 2014,http://www.google.com/logos/doodles/2014/grandfathers-day-2014-5650161011261440-hp.jpg,2014,1,22
Grandmother's Day 2014,http://www.google.com/logos/doodles/2014/grandmothers-day-2014-5861816999608320-hp.jpg,2014,1,21
Martin Luther King Jr. Day 2014,http://www.google.com/logos/doodles/2014/martin-luther-king-jr-day-2014-5114554967130112-hp.jpg,2014,1,20
Tomás Carrasquilla's 155th Birthday,http://www.google.com/logos/doodles/2014/tomas-carrasquillas-155th-birthday-6313193366355968-hp.jpg,2014,1,17
Dian Fossey's 82nd Birthday,http://www.google.com/logos/doodles/2014/dian-fosseys-82nd-birthday-5702250374627328-hp.jpg,2014,1,16
The 255th anniversary of the British Museum,http://www.google.com/logos/doodles/2014/the-255th-anniversary-of-the-british-museum-5511822664794112-hp.jpg,2014,1,15
Josip Vandot's 130th Birthday (born 1884),http://www.google.com/logos/doodles/2014/josip-vandots-130th-birthday-born-1884-5032718727380992-hp.jpg,2014,1,15
Sofia Kovalevskaya's 164th Birthday,http://www.google.com/logos/doodles/2014/sofia-kovalevskayas-164th-birthday-6437907808124928-hp.jpg,2014,1,15
Doodle 4 Google 2014 - Poland Winner,http://www.google.com/logos/doodles/2014/doodle-4-google-2014-poland-winner-6328244408156160-hp.jpg,2014,1,12
Annette von Droste-Hülshoff's 217th Birthday,http://www.google.com/logos/doodles/2014/annette-von-droste-hulshoffs-217th-birthday-5701007384248320.2-hp.jpg,2014,1,10
Haim Nachman Bialik's 141st Birthday (born 1873),http://www.google.com/logos/doodles/2014/haim-nachman-bialiks-141st-birthday-born-1873-5338700787482624-hp.jpg,2014,1,9
Simone de Beauvoir's 106th Birthday,http://www.google.com/logos/doodles/2014/simone-de-beauvoirs-106th-birthday-5503387349024768-hp.jpg,2014,1,9
Yasmin Ahmad's 56th Birthday,http://www.google.com/logos/doodles/2014/yasmin-ahmads-56th-birthday-4670855183335424-hp.jpg,2014,1,7
Holiday Series 2 - Eastern Europe,http://www.google.com/logos/doodles/2014/holiday-series-2-eastern-europe-5635895680040960-hp.jpg,2014,1,7
Zora Neale Hurston's 123rd Birthday,http://www.google.com/logos/doodles/2014/zora-neale-hurstons-123rd-birthday-5830801295933440-hp.jpg,2014,1,7
